TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,3
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,2
3.6499999999999773,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,0
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.3800000000001,1
64.30000000000001,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.3,2
111.79000000000002,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,2
927.16,Debit,San Francisco,ATM,59.0,Retired,153.0,1.0,7104.61,3
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.000000000000014,1.0,7307.11,2
26.069999999999993,Debit,Baltimore,Branch,20.0,Student,19.000000000000014,3.0,349.97999999999956,1
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,3
344.27,Debit,San Antonio,Branch,21.999999999999996,Student,123.0,1.0,1918.3599999999997,3
872.72,Debit,Washington,Online,21.999999999999996,Student,288.0,1.0,503.0100000000002,3
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,0
28.439999999999998,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,2
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.89999999999964,2
20.05000000000001,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,1
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,0
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,2
69.95999999999995,Debit,Baltimore,Branch,28.0,Student,31.0,1.0,164.1199999999999,1
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999996,0
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,1
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.4899999999998,2
100.38000000000002,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,3
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,2
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,3
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,2
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.0799999999999,0
757.15,Debit,Raleigh,Online,53.0,Engineer,38.0,1.0,4702.86,3
47.22999999999999,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,0
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,0
262.43,Credit,San Diego,Online,37.0,Doctor,274.0,5.0,12841.01,3
659.15,Debit,Boston,ATM,21.999999999999996,Student,204.0,1.0,1241.5900000000001,1
31.529999999999973,Debit,Kansas City,Online,25.000000000000004,Student,283.0,1.0,874.9300000000003,2
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,2
554.15,Debit,Raleigh,ATM,49.0,Doctor,108.0,1.0,14817.22,3
28.379999999999995,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.69999999999982,3
16.80000000000001,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,3
896.79,Debit,Dallas,Online,33.0,Doctor,168.0,1.0,11146.74,1
159.0,Debit,Las Vegas,ATM,49.0,Engineer,38.0,1.0,369.78999999999996,2
56.31000000000003,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,2
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,0
50.99000000000001,Debit,Detroit,Branch,29.0,Doctor,76.0,1.0,1334.6,2
101.27999999999997,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,1
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,1
18.350000000000023,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.3900000000003,0
732.53,Credit,San Jose,ATM,26.0,Student,116.0,1.0,441.53999999999996,3
65.11000000000001,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,0
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6199999999999,2
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,3
398.36,Debit,Columbus,ATM,21.999999999999996,Student,56.0,1.0,1863.6999999999998,1
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,0
37.579999999999984,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,2
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,3
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6000000000004,0
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,5.0,5335.44,1
165.91,Debit,Jacksonville,ATM,26.0,Student,84.0,1.0,587.1199999999999,2
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,3
241.45,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,0
23.24000000000001,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,2
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,0
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,0
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.73,1
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,2
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.0,1.0,7620.6,0
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,3
11.860000000000014,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,3
122.65,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.5100000000002,1
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,0
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,2
369.89,Debit,San Antonio,ATM,69.0,Retired,69.0,1.0,6941.47,3
10.920000000000016,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,2
199.14,Debit,Seattle,Branch,31.0,Engineer,35.999999999999986,1.0,7001.25,3
620.54,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.35999999999967,0
757.79,Debit,Charlotte,Online,21.999999999999996,Student,117.0,1.0,1443.02,1
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,3
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.7,2
1431.33,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,1
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,2
35.94,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.2799999999997,2
24.860000000000014,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,2
103.08000000000001,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,3
116.26999999999998,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,0
363.84,Debit,Columbus,Online,73.0,Retired,118.0,3.0,5415.64,1
50.900000000000006,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.6999999999998,2
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.65999999999985,0
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3000000000002,1
1360.01,Credit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,0
18.230000000000018,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,0
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.74,1
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,0
124.74000000000001,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,2
17.100000000000023,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,1
287.05,Debit,Milwaukee,ATM,21.999999999999996,Student,212.0,1.0,1204.65,0
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,3
1762.28,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.3400000000001,0
40.120000000000005,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,1
125.0,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,2
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.9400000000005,1
128.4,Debit,Tucson,ATM,69.0,Retired,31.0,1.0,2610.64,3
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,1
1.410000000000025,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,3
50.52000000000001,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,2
383.95,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,3
12.939999999999998,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.2299999999996,2
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,3
981.76,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999997,0
99.25,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,0
150.6,Debit,Miami,ATM,69.0,Retired,58.99999999999999,1.0,3240.14,0
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.3199999999997,3
54.34,Debit,Albuquerque,ATM,65.0,Doctor,46.0,1.0,8019.89,1
18.25,Debit,Kansas City,ATM,53.0,Doctor,17.999999999999986,1.0,14328.29,2
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.15999999999985,2
81.15000000000003,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.2600000000002,0
83.94999999999999,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,0
410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,3
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,1
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,1
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999997,1
53.78999999999999,Credit,Philadelphia,ATM,54.0,Engineer,137.0,3.0,6229.36,0
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,0
532.4,Debit,Jacksonville,ATM,21.999999999999996,Student,149.0,1.0,1033.73,2
293.85,Debit,Charlotte,Online,25.000000000000004,Student,144.0,1.0,1919.9700000000003,1
27.939999999999998,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.44,1
270.36,Debit,Oklahoma City,ATM,25.000000000000004,Student,37.000000000000014,1.0,1783.04,0
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,3.0,852.9799999999996,0
506.03,Debit,Detroit,Branch,21.0,Student,21.0,1.0,1123.8899999999999,2
206.95,Debit,Seattle,Branch,21.999999999999996,Student,31.0,1.0,1817.65,3
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,3
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.02999999999975,1
46.120000000000005,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,2
27.25,Credit,Kansas City,Branch,63.0,Retired,92.0,1.0,5365.2,2
1353.93,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,2
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,2
667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,0
556.04,Debit,Denver,ATM,72.0,Retired,27.0,1.0,5200.04,1
88.06,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,3
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.39999999999964,0
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,0
41.129999999999995,Credit,Philadelphia,Branch,77.0,Retired,58.0,1.0,6067.54,0
192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,2
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,2
341.84,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,2
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.71,3
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,4.0,6338.35,3
27.50999999999999,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,1
25.769999999999982,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,3
127.57,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,0
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,1
521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,3
849.76,Debit,Seattle,ATM,25.000000000000004,Student,269.0,1.0,373.8800000000001,3
172.5,Debit,Columbus,Online,68.0,Doctor,31.0,1.0,6851.16,1
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,0
21.129999999999995,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.6999999999998,1
111.55000000000001,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,1
321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,3
1294.81,Credit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,3
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,3
566.33,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.8199999999997,1
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.99,3
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7200000000003,3
318.92,Credit,Washington,Branch,21.0,Student,60.0,1.0,1167.25,3
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.7500000000005,0
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,1
225.93,Credit,Omaha,Branch,25.000000000000004,Student,199.0,1.0,1864.27,0
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,0
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,3
191.89,Debit,San Antonio,Branch,25.000000000000004,Student,14.0,1.0,399.5699999999997,3
304.75,Credit,Austin,Branch,78.0,Retired,125.0,1.0,1916.3400000000001,1
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,3
8.449999999999989,Debit,Philadelphia,ATM,21.999999999999996,Student,141.0,1.0,1115.3000000000002,0
743.24,Credit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,2
16.269999999999982,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,1
290.86,Debit,Louisville,Online,45.0,Doctor,35.999999999999986,1.0,14631.88,2
555.71,Credit,Boston,Branch,21.999999999999996,Student,73.0,1.0,830.3699999999999,1
73.00999999999999,Credit,Milwaukee,Online,25.000000000000004,Student,62.0,1.0,1997.33,0
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,3
1.9300000000000068,Debit,Chicago,Branch,47.0,Doctor,175.0,5.0,5684.09,1
238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,4.0,868.9099999999999,2
7.560000000000002,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,0
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77000000000044,2
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,1
248.15,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,0
24.339999999999975,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,3
428.61,Debit,Fort Worth,ATM,66.0,Doctor,62.0,1.0,11937.04,2
117.66,Credit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,0
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,0
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,1
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.6899999999996,2
506.9,Credit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,2
504.12,Credit,Baltimore,Branch,25.000000000000004,Student,101.0,1.0,1107.2799999999997,1
42.09000000000003,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,1
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.0,1.0,9679.68,1
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.9399999999996,1
303.43,Debit,Virginia Beach,Branch,21.999999999999996,Student,30.0,1.0,1833.2399999999998,3
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6800000000003,0
270.54,Credit,Sacramento,ATM,20.0,Student,139.0,1.0,269.77999999999975,3
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,2
34.670000000000016,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6000000000004,1
326.03,Credit,New York,Online,18.0,Student,137.0,1.0,290.2399999999998,0
1086.6,Debit,San Diego,Online,19.0,Student,38.0,1.0,1605.67,3
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,3
819.48,Debit,Virginia Beach,ATM,25.000000000000004,Student,26.0,1.0,1804.5,3
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.18,3
57.15999999999997,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22000000000025,1
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,0
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52000000000044,2
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,3
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.5699999999997,1
1.8199999999999932,Debit,San Francisco,Online,80.0,Retired,60.0,1.0,5571.39,3
40.89999999999998,Debit,Charlotte,ATM,55.0,Doctor,37.000000000000014,1.0,1514.3400000000001,1
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.4300000000003,3
169.97,Credit,San Diego,ATM,21.999999999999996,Student,12.0,1.0,6269.12,3
17.79000000000002,Debit,Jacksonville,Branch,61.0,Retired,162.0,5.0,2281.9,2
486.61,Credit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,3
148.13000000000002,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,0
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,1
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,0
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,2
216.76,Credit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6400000000003,0
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,2
292.03,Credit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3299999999999,0
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,3
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,3
33.75999999999999,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,3
1612.37,Debit,Los Angeles,ATM,65.0,Retired,173.0,1.0,3910.59,2
138.68,Credit,Colorado Springs,Branch,21.999999999999996,Student,44.0,1.0,206.19999999999982,1
42.56000000000003,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,2
53.829999999999984,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,1
11.089999999999975,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,1
449.17999999999995,Debit,Denver,Online,67.0,Retired,50.0,1.0,1025.9899999999998,1
1135.8,Debit,San Diego,ATM,30.0,Doctor,250.0,1.0,13534.3,3
297.6,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,0
683.75,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,2
315.94,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,0
331.32,Debit,Sacramento,Branch,61.0,Doctor,137.0,5.0,13054.54,3
223.76,Credit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,1
216.03,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,1
17.420000000000016,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,1
491.91,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,0
218.07,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.6199999999999,1
422.14,Credit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.3199999999997,1
613.21,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,3
73.82999999999998,Debit,Las Vegas,Online,69.0,Doctor,69.0,1.0,6020.29,2
67.32999999999998,Debit,Detroit,Online,59.0,Engineer,35.999999999999986,1.0,5925.98,2
26.920000000000016,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,2
18.30000000000001,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.52,0
317.94,Debit,Los Angeles,ATM,54.0,Engineer,124.0,1.0,2996.51,2
179.38,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,0
13.920000000000016,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,2
365.43,Debit,Portland,ATM,25.000000000000004,Student,176.0,1.0,1073.5100000000007,0
263.59,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,1
54.80000000000001,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,1
31.389999999999986,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4900000000002,3
5.7099999999999795,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,3
178.39,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,3
36.09000000000003,Debit,Columbus,Branch,53.0,Doctor,167.0,1.0,12319.26,1
91.76999999999998,Debit,Omaha,Branch,51.0,Doctor,174.0,1.0,9240.73,0
137.81,Debit,Detroit,Branch,58.0,Engineer,44.0,1.0,2631.47,2
256.34,Debit,Kansas City,Branch,69.0,Retired,99.0,1.0,7471.63,2
56.110000000000014,Debit,Boston,Branch,36.0,Doctor,109.0,1.0,11123.65,1
118.1,Debit,Fort Worth,ATM,50.0,Engineer,50.0,1.0,7976.6,2
137.86,Credit,Sacramento,Online,66.0,Doctor,120.0,1.0,8046.94,3
813.78,Credit,Atlanta,ATM,54.0,Doctor,55.0,1.0,14935.5,1
237.97,Debit,Columbus,ATM,69.0,Doctor,69.0,1.0,13486.15,1
684.96,Debit,Mesa,ATM,21.0,Student,31.0,1.0,526.6700000000001,0
878.63,Debit,Columbus,ATM,60.0,Engineer,139.0,1.0,4954.37,1
276.56,Debit,Austin,Branch,68.0,Doctor,15.0,1.0,8942.58,1
8.75,Debit,Louisville,ATM,79.0,Retired,199.0,1.0,4044.62,2
637.48,Debit,Colorado Springs,Online,65.0,Retired,207.0,1.0,4148.85,1
103.15000000000003,Debit,San Diego,Branch,51.0,Doctor,179.0,1.0,11388.15,3
505.6,Debit,Denver,Branch,52.0,Retired,183.0,1.0,5347.57,1
371.86,Debit,Miami,ATM,46.0,Doctor,91.0,1.0,1329.4499999999998,0
14.259999999999991,Debit,Virginia Beach,Branch,50.0,Engineer,37.000000000000014,1.0,2475.65,3
13.160000000000025,Debit,Mesa,Branch,43.0,Engineer,98.0,1.0,1019.4600000000005,0
167.92,Debit,Memphis,ATM,40.0,Doctor,136.0,2.0,14321.73,0
73.00999999999999,Debit,Houston,ATM,56.0,Retired,101.0,1.0,2833.12,2
201.5,Credit,Dallas,Online,61.0,Doctor,196.0,1.0,12148.32,1
150.3,Debit,Las Vegas,Online,41.0,Doctor,204.0,1.0,14371.08,2
23.69999999999999,Debit,San Francisco,ATM,46.0,Doctor,32.0,1.0,7947.44,3
49.59,Debit,Boston,Branch,48.0,Engineer,147.0,1.0,6037.03,1
720.13,Credit,Omaha,ATM,21.999999999999996,Student,96.0,1.0,387.02000000000044,0
134.92,Debit,Los Angeles,Online,19.0,Student,101.0,1.0,1081.9700000000003,2
116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,1.0,729.6999999999998,0
11.060000000000002,Debit,Colorado Springs,ATM,34.0,Engineer,13.0,3.0,2782.21,1
88.29000000000002,Credit,Houston,Online,50.0,Engineer,287.0,1.0,5245.93,2
5.810000000000002,Debit,Houston,ATM,25.000000000000004,Student,222.0,1.0,1290.9499999999998,2
103.48000000000002,Debit,Baltimore,ATM,32.0,Engineer,33.0,1.0,6494.25,1
156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,1.0,4004.35,0
505.14,Debit,Portland,ATM,68.0,Retired,179.0,1.0,2525.47,0
31.060000000000002,Debit,Kansas City,ATM,46.0,Doctor,61.0,1.0,11014.25,2
7.610000000000014,Debit,Atlanta,ATM,50.0,Doctor,163.0,1.0,6275.0,1
276.16,Credit,Portland,ATM,53.0,Retired,71.0,1.0,1733.3400000000001,0
145.77,Debit,Memphis,ATM,68.0,Retired,237.0,1.0,5294.98,0
369.44,Debit,Detroit,Online,34.0,Engineer,19.000000000000014,1.0,5018.67,2
558.86,Debit,Austin,ATM,60.0,Doctor,95.0,1.0,9844.32,1
429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,1.0,712.1300000000001,2
36.74000000000001,Debit,Tucson,Branch,33.0,Doctor,133.0,1.0,6217.58,3
79.13999999999996,Credit,Portland,Online,57.0,Retired,22.0,1.0,2229.56,0
132.48000000000002,Debit,Charlotte,Branch,36.0,Engineer,101.0,1.0,9313.05,1
136.48,Debit,Charlotte,Online,52.0,Engineer,138.0,4.0,4618.53,1
203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.000000000000014,1.0,6747.16,1
750.95,Debit,Chicago,Branch,78.0,Retired,27.0,1.0,5134.37,1
0.839999999999975,Debit,Austin,ATM,52.0,Engineer,31.0,1.0,2207.54,1
257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,2
767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,3
182.29,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.3900000000003,3
184.51,Credit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,0
451.31,Debit,Fort Worth,ATM,62.0,Retired,166.0,5.0,2963.29,2
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,1
72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,2
74.11000000000001,Credit,Virginia Beach,Online,69.0,Retired,71.0,4.0,3920.11,3
22.149999999999977,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,1
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,1
790.07,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000004,0
767.41,Debit,Fort Worth,ATM,56.0,Doctor,27.0,1.0,12799.34,2
4.579999999999984,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999998,1
49.670000000000016,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.9400000000005,1
77.82999999999998,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,2
702.87,Debit,Washington,ATM,19.0,Student,184.0,1.0,1237.5,3
868.05,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,3
52.870000000000005,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,2
179.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,2
1168.26,Credit,Philadelphia,Online,73.0,Retired,37.000000000000014,1.0,1385.7399999999998,0
